;apt;cluster;rwy;trajectory;Lat;Lon
1003;JAI;1;9;41;26.93786634572698;76.0724691658956
1004;JAI;1;9;41;26.9463360590624;76.08631360355027
1005;JAI;1;9;41;26.95464687293646;76.0999885960169
1006;JAI;1;9;41;26.96274958841655;76.11334082322593
1007;JAI;1;9;41;26.96602275314775;76.12818383670198
1008;JAI;0;9;42;26.82302222;75.79928333
1009;JAI;0;9;42;26.82551327111111;75.82579691111111
1010;JAI;0;9;42;26.82469777666601;75.83204457609176
1011;JAI;0;9;42;26.82096342488131;75.84361268248486
1012;JAI;0;9;42;26.81571358963311;75.8493892354999
1013;JAI;0;9;42;26.80658571460043;75.8496591559729
1014;JAI;0;9;42;26.79055905510061;75.83824754100993
1015;JAI;0;9;42;26.76696624254232;75.81283673672657
1016;JAI;0;9;42;26.75320549092128;75.80399044124823
1017;JAI;0;9;42;26.7405371832804;75.79811646857692
1018;JAI;0;9;42;26.73489642651488;75.79113035618595
1019;JAI;0;9;42;26.73158044834896;75.7895874325914
1020;JAI;0;9;42;26.72431076813334;75.78594737077724
1021;JAI;0;9;42;26.7141156419615;75.7791835906418
1022;JAI;0;9;42;26.70262395034036;75.77025299304469
1023;JAI;0;9;42;26.69037748857996;75.75596761510474
1024;JAI;0;9;42;26.67903737034291;75.7447759955248
1025;JAI;0;9;42;26.66787942160978;75.7348134804458
1026;JAI;0;9;42;26.65774089112247;75.72582907339398
1027;JAI;0;9;42;26.64823898506134;75.71753577416104
1028;JAI;0;9;42;26.63835032359332;75.70902557475644
1029;JAI;0;9;42;26.62772098382107;75.69997802222366
1030;JAI;0;9;42;26.6164774210086;75.69043213610249
1031;JAI;0;9;42;26.60470979418138;75.68095028312959
1032;JAI;0;9;43;26.82302222;75.79928333
1033;JAI;0;9;43;26.82551327111111;75.82579691111111
1034;JAI;0;9;43;26.82584179576912;75.83218854628694
1035;JAI;0;9;43;26.8228694665313;75.84506756890613
1036;JAI;0;9;43;26.81864616658621;75.85314889811428
1037;JAI;0;9;43;26.81140964047959;75.85702758022329
1038;JAI;0;9;43;26.80041805287374;75.85465953554731
1039;JAI;0;9;43;26.78597311288607;75.8473273207956
1040;JAI;0;9;43;26.76063629941592;75.81961683885277
1041;JAI;0;9;43;26.74314491633208;75.80431313205747
1042;JAI;0;9;43;26.73826981806555;75.8009750773204
1043;JAI;0;9;43;26.73433128980644;75.79897581231494
1044;JAI;0;9;43;26.72730035267136;75.79567385448135
1045;JAI;0;9;43;26.71747772547389;75.79171207849514
1046;JAI;0;9;43;26.70593235257671;75.78692202505633
1047;JAI;0;9;43;26.69366945527865;75.78172277252008
1048;JAI;0;9;43;26.6810611399692;75.77645238105815
1049;JAI;0;9;43;26.66811645306659;75.77086334481783
1050;JAI;0;9;43;26.65574713288986;75.76532789964753
1051;JAI;0;9;43;26.64369433804056;75.76026230367958
1052;JAI;0;9;43;26.63114512518383;75.75514089808301
1053;JAI;0;9;43;26.61785514457991;75.74967005923813
1054;JAI;0;9;43;26.60394607285686;75.74387348026967
1055;JAI;0;9;43;26.58962084521184;75.7377520529523
1056;JAI;0;9;44;26.82302222;75.79928333
1057;JAI;0;9;44;26.82551327111111;75.82579691111111
1058;JAI;0;9;44;26.82596207381047;75.83220368279387
1059;JAI;0;9;44;26.82459367159985;75.84638365900403
1060;JAI;0;9;44;26.8204444070809;75.85545430311052
1061;JAI;0;9;44;26.81424151818313;75.8613532014844
1062;JAI;0;9;44;26.80528217876836;75.86275670824668
1063;JAI;0;9;44;26.79237932482476;75.85895227469065
1064;JAI;0;9;44;26.77342702376682;75.8465147120117
1065;JAI;0;9;44;26.75319119605313;75.82818574993252
1066;JAI;0;9;44;26.7452361741993;75.82130530950062
1067;JAI;0;9;44;26.73954424156056;75.81676715772856
1068;JAI;0;9;44;26.73192891910641;75.81073269474209
1069;JAI;0;9;44;26.71970745716256;75.80002096382617
1070;JAI;0;9;44;26.70680675516306;75.79132760928147
1071;JAI;0;9;44;26.69394223157067;75.78385687562111
1072;JAI;0;9;44;26.68115600962165;75.77793729695345
1073;JAI;0;9;44;26.66812189693363;75.77169129681772
1074;JAI;0;9;44;26.65570850157977;75.76609323386928
1075;JAI;0;9;44;26.64361745901482;75.76098508235695
1076;JAI;0;9;44;26.63106184069199;75.75567394256716
1077;JAI;0;9;44;26.6177698147552;75.75009984657852
1078;JAI;0;9;44;26.60387262226756;75.74418671857211
1079;JAI;0;9;44;26.58952892166751;75.7380980956102
1080;JAI;0;9;45;26.82302222;75.79928333
1081;JAI;0;9;45;26.82551327111111;75.82579691111111
1082;JAI;0;9;45;26.82606407184472;75.83221651883557
1083;JAI;0;9;45;26.82673736313124;75.84801994418197
1084;JAI;0;9;45;26.82267613422115;75.85831545261448
1085;JAI;0;9;45;26.81803792088729;75.86715211018458
1086;JAI;0;9;45;26.81053191069762;75.87149578839747
1087;JAI;0;9;45;26.79859918663023;75.87023907060285
1088;JAI;0;9;45;26.78136977938133;75.86321769357788
1089;JAI;0;9;45;26.76234628066926;75.84994065251563
1090;JAI;0;9;45;26.75225537330373;75.84178975571214
1091;JAI;0;9;45;26.74524366423121;75.83621878555378
1092;JAI;0;9;45;26.73783239501234;75.82993939770247
1093;JAI;0;9;45;26.72431440965695;75.81718833880487
1094;JAI;0;9;45;26.70971223823189;75.8059665760164
1095;JAI;0;9;45;26.69527005875601;75.794245315514
1096;JAI;0;9;45;26.6814439777329;75.78244462268584
1097;JAI;0;9;45;26.66813007424043;75.77293497478732
1098;JAI;0;9;45;26.65565476625878;75.76715779730169
1099;JAI;0;9;45;26.64351900713791;75.76191067833963
1100;JAI;0;9;45;26.63092951691542;75.75652085244991
1101;JAI;0;9;45;26.61764030074324;75.75075217983866
1102;JAI;0;9;45;26.60373355200737;75.74477979934427
1103;JAI;0;9;45;26.58941513316072;75.73852644808089
1104;JAI;0;9;46;26.82302222;75.79928333
1105;JAI;0;9;46;26.82551327111111;75.82579691111111
1106;JAI;0;9;46;26.82615200627699;75.8322275850296
1107;JAI;0;9;46;26.82746147349944;75.8485726594609
1108;JAI;0;9;46;26.8252898361524;75.86166630669032
1109;JAI;0;9;46;26.82118591649656;75.87196059351713
1110;JAI;0;9;46;26.8146764911302;75.87839515413265
1111;JAI;0;9;46;26.80462400821749;75.88117193917606
1112;JAI;0;9;46;26.78790995302949;75.8769711571347
1113;JAI;0;9;46;26.77035616807223;75.86897426361372
1114;JAI;0;9;46;26.75908083868037;75.86170882002368
1115;JAI;0;9;46;26.75074074590899;75.85497984138345
1116;JAI;0;9;46;26.74454210781615;75.85176915746193
1117;JAI;0;9;46;26.73139167377882;75.84356109761917
1118;JAI;0;9;46;26.71522789270267;75.83375661313109
1119;JAI;0;9;46;26.6993306354566;75.82601379973427
1120;JAI;0;9;46;26.68375258482817;75.81857933260785
1121;JAI;0;9;46;26.66837383369743;75.81000809361544
1122;JAI;0;9;46;26.65384138754056;75.80308308139648
1123;JAI;0;9;46;26.63986929518873;75.79622346976602
1124;JAI;0;9;46;26.62577457147756;75.78951397242902
1125;JAI;0;9;46;26.6113033602883;75.78266993888053
1126;JAI;0;9;46;26.59649268486353;75.77565929199082
1127;JAI;0;9;46;26.58149231363218;75.7683515984022
1128;JAI;0;9;47;26.82302222;75.79928333
1129;JAI;0;9;47;26.82551327111111;75.82579691111111
1130;JAI;0;9;47;26.82627257046157;75.83224275754651
1131;JAI;0;9;47;26.82770788255233;75.84876074411535
1132;JAI;0;9;47;26.82782759558931;75.86491979992574
1133;JAI;0;9;47;26.82430028041859;75.8767177053017
1134;JAI;0;9;47;26.81976865754314;75.88687193942826
1135;JAI;0;9;47;26.8110987188728;75.89292119342677
1136;JAI;0;9;47;26.79622147737995;75.89444962994068
1137;JAI;0;9;47;26.7781606831184;75.88751985567073
1138;JAI;0;9;47;26.76577689038103;75.88125021055144
1139;JAI;0;9;47;26.75666370471401;75.87519437835624
1140;JAI;0;9;47;26.75090027723042;75.87245518604196
1141;JAI;0;9;47;26.73769019839925;75.86703195695695
1142;JAI;0;9;47;26.72010496201155;75.85832920697702
1143;JAI;0;9;47;26.70244411030377;75.8503725014275
1144;JAI;0;9;47;26.68529229327625;75.84267911045643
1145;JAI;0;9;47;26.66853891562723;75.83511523027938
1146;JAI;0;9;47;26.65259015900497;75.82787147234727
1147;JAI;0;9;47;26.63714179816277;75.82186605139204
1148;JAI;0;9;47;26.62193025417198;75.8141186988281
1149;JAI;0;9;47;26.60646999210681;75.80701453894028
1150;JAI;0;9;47;26.59085168343828;75.79971597727031
1151;JAI;0;9;47;26.57605613570877;75.78881588174919
1152;JAI;0;9;48;26.82302222;75.79928333
1153;JAI;0;9;48;26.82551327111111;75.82579691111111
1154;JAI;0;9;48;26.82639961304722;75.83225874534409
1155;JAI;0;9;48;26.82811208598843;75.84906927362236
1156;JAI;0;9;48;26.8294363089534;75.86698222474492
1157;JAI;0;9;48;26.82998676592063;75.88540366746662
1158;JAI;0;9;48;26.82700122443201;75.89891178881285
1159;JAI;0;9;48;26.82085813318574;75.91063099486897
1160;JAI;0;9;48;26.80720459324699;75.91754624662765
1161;JAI;0;9;48;26.79026487016257;75.91628260566542
1162;JAI;0;9;48;26.77398793622334;75.90521287700311
1163;JAI;0;9;48;26.76281001358623;75.89617118944567
1164;JAI;0;9;48;26.75675025079749;75.89148782146204
1165;JAI;0;9;48;26.74225009318067;75.88402397579617
1166;JAI;0;9;48;26.72329224626736;75.87438799895416
1167;JAI;0;9;48;26.70535649675782;75.87315796022588
1168;JAI;0;9;48;26.68704320474256;75.87008467377791
1169;JAI;0;9;48;26.66876118796823;75.86892039628876
1170;JAI;0;9;48;26.65057660710351;75.8677624357586
1171;JAI;0;9;48;26.63241524285375;75.86630279290533
1172;JAI;0;9;48;26.6150463525888;75.85817763089563
1173;JAI;0;9;48;26.59799634055266;75.84969443635029
1174;JAI;0;9;48;26.58114048611012;75.84113047093896
1175;JAI;0;9;48;26.5625664724719;75.83959720175456
1176;JAI;2;9;49;26.82302222;75.79928333
1177;JAI;2;9;49;26.82551327111111;75.82579691111111
1178;JAI;2;9;49;26.82495716523523;75.83170447819822
1179;JAI;2;9;49;26.82043070274408;75.84475973557696
1180;JAI;2;9;49;26.80868805116937;75.85325599171644
1181;JAI;2;9;49;26.79325614538962;75.85927896851345
1182;JAI;2;9;49;26.77785656317716;75.86464747371889
1183;JAI;2;9;49;26.76627889636438;75.87060056504949
1184;JAI;2;9;49;26.7560101112501;75.87678105385989
1185;JAI;2;9;49;26.74703717555354;75.88138008781675
1186;JAI;2;9;49;26.73563499099501;75.88642081237973
1187;JAI;2;9;49;26.72413429496909;75.8937155630042
1188;JAI;2;9;49;26.71246410201892;75.90233149732566
1189;JAI;2;9;49;26.70175174257711;75.90967042011361
1190;JAI;2;9;49;26.68986217086495;75.91618600770285
1191;JAI;2;9;49;26.67736716831216;75.92286279972552
1192;JAI;2;9;49;26.66415055188668;75.92924557605984
1193;JAI;2;9;49;26.65180802867282;75.93681501310034
1194;JAI;2;9;49;26.63951765888814;75.94430848243408
1195;JAI;2;9;49;26.62697831923662;75.95196861523071
1196;JAI;2;9;49;26.61278407261177;75.95691485678938
1197;JAI;2;9;49;26.59879133541319;75.96148796142144
1198;JAI;2;9;49;26.58464727081502;75.96628623324023
1199;JAI;2;9;49;26.5705168913387;75.97166864294097
1200;JAI;2;9;50;26.82302222;75.79928333
1201;JAI;2;9;50;26.82551327111111;75.82579691111111
1202;JAI;2;9;50;26.82581664110531;75.83182147364927
1203;JAI;2;9;50;26.82284640023895;75.84560456536256
1204;JAI;2;9;50;26.81611869237718;75.8562466227077
1205;JAI;2;9;50;26.8010096567103;75.86270804778704
1206;JAI;2;9;50;26.78445848961069;75.86789767059466
1207;JAI;2;9;50;26.77025361720732;75.87285689106594
1208;JAI;2;9;50;26.75917281584726;75.87888955917386
1209;JAI;2;9;50;26.74997713899943;75.88371032490356
1210;JAI;2;9;50;26.73984993917989;75.89018156886695
1211;JAI;2;9;50;26.72814733311142;75.89758822699739
1212;JAI;2;9;50;26.71537778177287;75.90531124671365
1213;JAI;2;9;50;26.70418450092353;75.912350807901
1214;JAI;2;9;50;26.69265554481367;75.91949265549178
1215;JAI;2;9;50;26.68059130410206;75.92693606486583
1216;JAI;2;9;50;26.66795689735671;75.93435703780176
1217;JAI;2;9;50;26.65542997306124;75.94199934975315
1218;JAI;2;9;50;26.64301687652621;75.94968822877128
1219;JAI;2;9;50;26.63033888066533;75.95751112068845
1220;JAI;2;9;50;26.61758585776563;75.9653432881981
1221;JAI;2;9;50;26.60501802791164;75.97293074157456
1222;JAI;2;9;50;26.59219101767934;75.98074883638941
1223;JAI;2;9;50;26.5791230956027;75.98875461983857
1224;JAI;2;9;51;26.82302222;75.79928333
1225;JAI;2;9;51;26.82551327111111;75.82579691111111
1226;JAI;2;9;51;26.8259421194851;75.83183855429127
1227;JAI;2;9;51;26.82521763885928;75.84643384676865
1228;JAI;2;9;51;26.8205041884708;75.85801166561085
1229;JAI;2;9;51;26.80952626994429;75.86647461763056
1230;JAI;2;9;51;26.79388256943802;75.87253724286498
1231;JAI;2;9;51;26.77971149706823;75.87822583676903
1232;JAI;2;9;51;26.76633492682525;75.88366438040433
1233;JAI;2;9;51;26.75557839799164;75.88814992480906
1234;JAI;2;9;51;26.74327721843682;75.89323953355209
1235;JAI;2;9;51;26.72977212597618;75.89915618538716
1236;JAI;2;9;51;26.71629526015473;75.90624952953048
1237;JAI;2;9;51;26.70480827443241;75.91303807505096
1238;JAI;2;9;51;26.693143337637;75.92007007874064
1239;JAI;2;9;51;26.6808971298688;75.9273224348936
1240;JAI;2;9;51;26.66819547342654;75.93467741661736
1241;JAI;2;9;51;26.65566744397674;75.94233925811153
1242;JAI;2;9;51;26.64322339188914;75.9500057283904
1243;JAI;2;9;51;26.63051739919512;75.95780554766046
1244;JAI;2;9;51;26.6177476164135;75.9656272183667
1245;JAI;2;9;51;26.60521901559976;75.97330009624065
1246;JAI;2;9;51;26.59239468459926;75.98113929936363
1247;JAI;2;9;51;26.57930142133964;75.98910865157292
1248;JAI;2;9;52;26.82302222;75.79928333
1249;JAI;2;9;52;26.82551327111111;75.82579691111111
1250;JAI;2;9;52;26.82603717772449;75.83185149401649
1251;JAI;2;9;52;26.82699061545745;75.84705390099418
1252;JAI;2;9;52;26.82340267611303;75.85917822805521
1253;JAI;2;9;52;26.81703565732114;75.86979573029117
1254;JAI;2;9;52;26.80264524964663;75.87685120124124
1255;JAI;2;9;52;26.78789759901325;75.88287283350711
1256;JAI;2;9;52;26.77332744964228;75.88832614095287
1257;JAI;2;9;52;26.76161779582224;75.89293679684539
1258;JAI;2;9;52;26.74890052664503;75.8982568889017
1259;JAI;2;9;52;26.73506371573442;75.90426267787406
1260;JAI;2;9;52;26.72055243944206;75.91060324320091
1261;JAI;2;9;52;26.70763916440361;75.91615712011249
1262;JAI;2;9;52;26.69453568314834;75.92171826344166
1263;JAI;2;9;52;26.68120919725071;75.92771669036884
1264;JAI;2;9;52;26.66838140846756;75.93492710489609
1265;JAI;2;9;52;26.65585053635519;75.94260133075171
1266;JAI;2;9;52;26.64337583485372;75.95024009634494
1267;JAI;2;9;52;26.63065191296056;75.95802739847167
1268;JAI;2;9;52;26.61787328775698;75.96584780555764
1269;JAI;2;9;52;26.60533487675567;75.97351301405146
1270;JAI;2;9;52;26.59250277922605;75.98134653453705
1271;JAI;2;9;52;26.5794175369859;75.98933917703903
1272;JAI;2;9;53;26.82302222;75.79928333
1273;JAI;2;9;53;26.82551327111111;75.82579691111111
1274;JAI;2;9;53;26.82612859428726;75.83186393802146
1275;JAI;2;9;53;26.8273528215801;75.84718057352731
1276;JAI;2;9;53;26.82680515356021;75.86054763268882
1277;JAI;2;9;53;26.82284647876275;75.8723656326933
1278;JAI;2;9;53;26.81433939712429;75.88260835136693
1279;JAI;2;9;53;26.79892752217518;75.88913417954201
1280;JAI;2;9;53;26.7831496905206;75.89487441204511
1281;JAI;2;9;53;26.77026338751498;75.89978935769206
1282;JAI;2;9;53;26.75635485027128;75.90490795427797
1283;JAI;2;9;53;26.74147380954128;75.9104485496745
1284;JAI;2;9;53;26.72607056675055;75.91624649773088
1285;JAI;2;9;53;26.7123676670305;75.92136693501762
1286;JAI;2;9;53;26.69953828782705;75.92764008128754
1287;JAI;2;9;53;26.68675160608539;75.93471878400595
1288;JAI;2;9;53;26.67396863519553;75.9424300748415
1289;JAI;2;9;53;26.66107035332312;75.95007281168176
1290;JAI;2;9;53;26.64770456051509;75.95689513996615
1291;JAI;2;9;53;26.63436579933989;75.96415263556779
1292;JAI;2;9;53;26.6213526230086;75.9719549797807
1293;JAI;2;9;53;26.608295785578;75.97895427017832
1294;JAI;2;9;53;26.59565612918641;75.98739202491305
1295;JAI;2;9;53;26.58231591819288;75.99509336004746
1296;JAI;2;9;54;26.82302222;75.79928333
1297;JAI;2;9;54;26.82551327111111;75.82579691111111
1298;JAI;2;9;54;26.82623516726155;75.83187844518056
1299;JAI;2;9;54;26.82763687039342;75.8472799124961
1300;JAI;2;9;54;26.82844805971678;75.8612088577339
1301;JAI;2;9;54;26.82729178395126;75.87433161987721
1302;JAI;2;9;54;26.82311015465536;75.88692628629283
1303;JAI;2;9;54;26.81361662608459;75.89747272924623
1304;JAI;2;9;54;26.79797253268535;75.9047564735884
1305;JAI;2;9;54;26.78222501768297;75.90927023551563
1306;JAI;2;9;54;26.76775605889738;75.91508059873814
1307;JAI;2;9;54;26.7534929845893;75.922047299745
1308;JAI;2;9;54;26.73909221455828;75.92956342009795
1309;JAI;2;9;54;26.72634416369833;75.93676609335743
1310;JAI;2;9;54;26.7133843413822;75.94403030444208
1311;JAI;2;9;54;26.70006699756767;75.95154100350557
1312;JAI;2;9;54;26.68650830550093;75.95926933589305
1313;JAI;2;9;54;26.67312974336112;75.96733424120134
1314;JAI;2;9;54;26.65949842249089;75.975027188992
1315;JAI;2;9;54;26.646150858645;75.98358949363575
1316;JAI;2;9;54;26.63246891652943;75.99146708089674
1317;JAI;2;9;54;26.61916550195674;75.99892952588259
1318;JAI;2;9;54;26.60571854428485;76.00668332920898
1319;JAI;2;9;54;26.59206982504382;76.01445788150248
1320;JAI;2;9;55;26.82302222;75.79928333
1321;JAI;2;9;55;26.82551327111111;75.82579691111111
1322;JAI;2;9;55;26.82638024811877;75.8318981941938
1323;JAI;2;9;55;26.82782716119825;75.84734646194619
1324;JAI;2;9;55;26.82887026944955;75.86137878566828
1325;JAI;2;9;55;26.82973934917911;75.87541408365993
1326;JAI;2;9;55;26.83027208975831;75.89045218124643
1327;JAI;2;9;55;26.82671292010191;75.90490709006757
1328;JAI;2;9;55;26.81980180142261;75.91930956500696
1329;JAI;2;9;55;26.80341790290872;75.92606787536344
1330;JAI;2;9;55;26.78353697301823;75.92916100318232
1331;JAI;2;9;55;26.76887032348336;75.93688674670113
1332;JAI;2;9;55;26.75857497837686;75.94948796859588
1333;JAI;2;9;55;26.74532485259697;75.95767881853425
1334;JAI;2;9;55;26.73187044349664;75.96591317075533
1335;JAI;2;9;55;26.71795518845161;75.97414034456897
1336;JAI;2;9;55;26.70364740164446;75.98228506972971
1337;JAI;2;9;55;26.6891538768366;75.99027067909148
1338;JAI;2;9;55;26.67451349906616;75.99811157857945
1339;JAI;2;9;55;26.65971865198869;76.00596657861168
1340;JAI;2;9;55;26.64511990644133;76.0136729891805
1341;JAI;2;9;55;26.63116981382667;76.02098982541577
1342;JAI;2;9;55;26.62159721004601;76.03712534238527
1343;JAI;2;9;55;26.61083411482453;76.05171079949729
