Unnamed: 0;apt;cluster;rwy;trajectory;Lat;Lon;x (m);y (m)
608;JAI;3;27;25;26.84302346687288;75.76488620032833;-4702.828209175324;2086.530567883087
609;JAI;3;27;25;26.85580506098803;75.7699924534366;-4194.834945765549;3502.5618683625753
610;JAI;3;27;25;26.866781900766657;75.78342799677519;-2859.319041764933;4718.430869823759
611;JAI;3;27;25;26.87124749300468;75.80499715088875;-715.9293831191065;5212.918322253912
612;JAI;3;27;25;26.8706457335538;75.82825989888576;1595.6451301654192;5146.323472652045
613;JAI;3;27;25;26.869231297845193;75.84857553583619;3614.4190891228795;4990.019573509874
614;JAI;3;27;25;26.86915602573196;75.86447884206198;5194.7256824632295;4982.23083283113
615;JAI;3;27;25;26.868404355569;75.87900483966756;6638.211183405784;4899.621833710197
616;JAI;3;27;25;26.867264457152856;75.89175917919911;7905.6915241443885;4774.050463315348
617;JAI;3;27;25;26.866443902227715;75.90347779139994;9070.249315853554;4683.915492821338
618;JAI;3;27;25;26.866060581554;75.91530326016;10245.403167756216;4642.342454053288
619;JAI;3;27;25;26.86620643274643;75.92705092025061;11412.779847902546;4659.504437785697
620;JAI;3;27;25;26.866336167205876;75.93883866041485;12584.138155173863;4674.992612613914
621;JAI;3;27;25;26.866122531171822;75.95051473862478;13744.439178854924;4652.531736099524
622;JAI;3;27;25;26.86629640175456;75.96169448436494;14855.372268874813;4673.055350870705
623;JAI;3;27;25;26.86611952181444;75.9722816781476;15907.467960593209;4654.739030722416
624;JAI;3;27;26;26.826225;75.83337222;2104.4681153060433;224.54698071859877
625;JAI;3;27;26;26.82373394888889;75.80685863888887;-531.1791275734882;-51.627640652433556
626;JAI;3;27;26;26.8234142247408;75.80062957381728;-1150.4085852447363;-87.01207032010826
627;JAI;3;27;26;26.82457674186328;75.78624155989057;-2580.6868787385934;42.00710940422988
628;JAI;3;27;26;26.827031384214486;75.78017242414829;-3183.9415920501406;314.1211072032552
629;JAI;3;27;26;26.82850517429165;75.77693653497838;-3505.564003032476;477.50339743685026
630;JAI;3;27;26;26.82995863812957;75.77408862384729;-3788.6123037096504;638.6300828447211
631;JAI;3;27;26;26.83520450198614;75.77130688345164;-4064.9405046952716;1219.9617569037464
632;JAI;3;27;26;26.841368457675443;75.77207615592008;-3988.259625684979;1902.9082743045567
633;JAI;3;27;26;26.85205386916359;75.77994903684335;-3205.443423168847;3086.636918637925
634;JAI;3;27;26;26.85650384124536;75.80298032431114;-916.4554758389323;3579.3234574639782
635;JAI;3;27;26;26.85640475604345;75.82637707226792;1408.7281250672802;3568.3900843886013
636;JAI;3;27;26;26.85541986976109;75.84552752462494;3311.941479956226;3459.6198410068473
637;JAI;3;27;26;26.85480116118094;75.86190506208237;4939.592974267542;3391.59849481067
638;JAI;3;27;26;26.85170337219352;75.87815908932389;6555.130076643671;3049.0967486423183
639;JAI;3;27;26;26.84936220173688;75.89205123930391;7935.961325644999;2790.485939048951
640;JAI;3;27;26;26.847552664575037;75.90351146568966;9075.100876196686;2590.75547598043
641;JAI;3;27;26;26.847362880777013;75.9128973681494;10007.967296276807;2570.4324860893557
642;JAI;3;27;26;26.8478528336588;75.92274562417927;10986.723984161823;2625.5336457343706
643;JAI;3;27;26;26.848579184688074;75.93285140823612;11991.04248009519;2706.9280550674425
644;JAI;3;27;26;26.850364403402608;75.94286173202156;12985.739935360858;2905.715820426236
645;JAI;3;27;26;26.85257322062524;75.95289019269781;13982.156718531996;3151.518916448338
646;JAI;3;27;26;26.85477971787484;75.96282399006348;14969.12730938046;3397.1324117599947
647;JAI;3;27;26;26.856861823408252;75.97246189069062;15926.670776532112;3629.003220156478
648;JAI;3;27;27;26.826225;75.83337222;2104.4681153060433;224.54698071859877
649;JAI;3;27;27;26.82373394888889;75.80685863888887;-531.1791275734882;-51.627640652433556
650;JAI;3;27;27;26.82362653156544;75.80064970116892;-1148.405595880186;-63.48849502997416
651;JAI;3;27;27;26.82635501375538;75.78878092996894;-2328.2157129897287;238.9918925811877
652;JAI;3;27;27;26.82865216117186;75.78452717602049;-2751.0126830209415;493.60264346040856
653;JAI;3;27;27;26.82977372326701;75.78183352142545;-3018.745384413147;617.9337700860796
654;JAI;3;27;27;26.83103094864079;75.78016680579094;-3184.3882818846237;757.2760011483416
655;JAI;3;27;27;26.83507278052346;75.77810952714022;-3388.767309911159;1205.1672662268834
656;JAI;3;27;27;26.8396223204216;75.7796620045858;-3234.3229778110344;1709.2192274852353
657;JAI;3;27;27;26.84504215524785;75.7985598458059;-1355.9016421454864;2309.3994863057633
658;JAI;3;27;27;26.83600154751423;75.84198258552959;2960.144670082355;1307.9675554312464
659;JAI;3;27;27;26.831403978585076;75.8623889383998;4988.706300253183;799.1921789339767
660;JAI;3;27;27;26.83292466195547;75.87103930081058;5848.495725498678;968.054161318295
661;JAI;3;27;27;26.83468716497234;75.88048493049367;6787.297213771379;1163.810752758628
662;JAI;3;27;27;26.83739854102893;75.88937191876217;7670.477862675263;1464.7391017178234
663;JAI;3;27;27;26.83823419743657;75.8996753973974;8694.551536203653;1557.9943514568022
664;JAI;3;27;27;26.839978567604042;75.90802718678192;9524.544491949757;1751.8709188045223
665;JAI;3;27;27;26.84082951314292;75.916122644009;10329.115297984636;1846.7891065424947
666;JAI;3;27;27;26.842729833514923;75.9248396355947;11195.347418981451;2058.0846520880905
667;JAI;3;27;27;26.844655489854198;75.93414255389128;12119.78374013985;2272.302645263527
668;JAI;3;27;27;26.846802499557718;75.94375892749731;13075.317467931478;2511.1466419007925
669;JAI;3;27;27;26.8495883491608;75.9534134979282;14034.532712368173;2820.8510163942606
670;JAI;3;27;27;26.851586156612647;75.96313720050512;15000.675452859534;3043.3208486035787
671;JAI;3;27;27;26.853569873652877;75.97252597256184;15933.499817557646;3264.261301686841
672;JAI;3;9;28;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
673;JAI;3;9;28;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
674;JAI;3;9;28;26.82535110003127;75.8319485788632;1962.9632760404256;127.6953992829211
675;JAI;3;9;28;26.826178932367487;75.84787516978298;3546.164316684972;219.76536392676135
676;JAI;3;9;28;26.82725872894222;75.86461393567238;5210.066147329738;339.98479644020205
677;JAI;3;9;28;26.82861792024834;75.88184679548874;6923.0349370829;491.40754118887844
678;JAI;3;9;28;26.831356277404428;75.89811876733438;8540.343596448472;795.8102959253837
679;JAI;3;9;28;26.835543797795967;75.91320886515908;10039.968315211077;1260.8945142389516
680;JAI;3;9;28;26.844434370557572;75.92689737937256;11399.701316564406;2247.1315644601095
681;JAI;3;9;28;26.85788441960103;75.93555512422776;12258.75638291317;3738.212334504987
682;JAI;3;9;28;26.87434398946844;75.9364977724606;12350.650853329427;5562.0347829540315
683;JAI;3;9;28;26.89046448804196;75.93339174795918;12040.31584383886;7347.898439224753
684;JAI;3;9;28;26.9059328081072;75.93197473031952;11897.917054316655;9061.665036738154
685;JAI;3;9;28;26.924111980107718;75.93022363542521;11722.095452529147;11075.766613283495
686;JAI;3;9;28;26.94166280907447;75.92981075811656;11679.286554792176;13020.372130874017
687;JAI;3;9;28;26.959555761871552;75.92818325970023;11515.854794015293;15002.774745439065
688;JAI;3;9;28;26.97717803701087;75.92658906522945;11355.807127398066;16955.1912299257
689;JAI;3;9;28;26.99440309203247;75.92497706678941;11194.080363963607;18863.595963332435
690;JAI;3;9;28;27.011722004698353;75.92339491790396;11035.355380071987;20782.40489146019
691;JAI;3;9;28;27.029012218102626;75.92175539758331;10870.987994841318;22698.031054651598
692;JAI;3;9;28;27.04621987801098;75.92015872891335;10710.92938665801;24604.516023820543
693;JAI;3;9;28;27.06332911693595;75.91857794698161;10552.503831540966;26500.09926805496
694;JAI;3;9;28;27.07957608757071;75.92232953691573;10923.100516918556;28300.591251065664
695;JAI;3;9;28;27.096590007096783;75.92061298644438;10751.233282697767;30185.598913650814
696;JAI;3;9;29;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
697;JAI;3;9;29;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
698;JAI;3;9;29;26.82572845654941;75.83179016613211;1947.2093700452929;169.5043483643447
699;JAI;3;9;29;26.826960392047578;75.8472856271666;3487.5357035224897;306.3353553089092
700;JAI;3;9;29;26.828493603193003;75.86343880975734;5093.196248812307;476.76210254619156
701;JAI;3;9;29;26.830377942876037;75.87994676563463;6734.058583532612;686.3171499020243
702;JAI;3;9;29;26.834767439437943;75.89414613775102;8145.210257596456;1173.5084712654584
703;JAI;3;9;29;26.843816598865427;75.90305708841053;9030.23726341544;2176.764376032307
704;JAI;3;9;29;26.85982049244091;75.90569614871954;9291.232100255838;3950.197384400835
705;JAI;3;9;29;26.87908003986055;75.90161107862251;8883.76459937066;6083.876523753875
706;JAI;3;9;29;26.89736154970571;75.89562149143761;8287.303128786469;8109.076005297526
707;JAI;3;9;29;26.91381785525147;75.88994408439127;7722.165124392139;9932.088773231793
708;JAI;3;9;29;26.92785888649765;75.88942350354719;7669.509344079295;11487.813612308531
709;JAI;3;9;29;26.94431209715114;75.8878731951149;7514.448845341654;13310.748602617472
710;JAI;3;9;29;26.95916196645513;75.88742627594807;7469.093189926943;14956.098498174395
711;JAI;3;9;29;26.97460402644168;75.88566072707235;7292.800188091126;16666.98740168318
712;JAI;3;9;29;26.989941550738394;75.8851643723548;7242.546769974431;18366.367826590325
713;JAI;3;9;29;27.00540781153986;75.88467101381131;7192.595869804403;20080.01272663189
714;JAI;3;9;29;27.021390793077735;75.88417323295175;7142.186975911342;21850.91061589531
715;JAI;3;9;29;27.03721791167635;75.88475067591891;7198.488492788805;23604.59938179749
716;JAI;3;9;29;27.053303158354222;75.88428925117717;7151.692724179617;25386.830349551317
717;JAI;3;9;29;27.06933428469491;75.88380974590515;7103.119796692971;27163.063916026873
718;JAI;3;9;29;27.085260573162014;75.88360398895422;7081.717412466622;28927.696768456193
719;JAI;3;9;29;27.10105468876642;75.88306660108688;7027.4420593513605;30677.666458126725
720;JAI;3;9;30;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
721;JAI;3;9;30;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
722;JAI;3;9;30;26.82591241466259;75.8317129412646;1939.5295118523477;189.88586480811776
723;JAI;3;9;30;26.827312217540733;75.84702020576735;3461.1404381780326;345.31062200149603
724;JAI;3;9;30;26.82888286299336;75.8630683839599;5056.356785182933;519.8775728862757
725;JAI;3;9;30;26.832465764275238;75.87769286109608;6509.893536784254;917.5317432596221
726;JAI;3;9;30;26.84151109701513;75.88629249335419;7364.125540808218;1920.230978100679
727;JAI;3;9;30;26.85479708583781;75.88958263744792;7690.247858906125;3392.5231330705515
728;JAI;3;9;30;26.87452948617024;75.88542796346181;7276.08684418181;5578.642558335726
729;JAI;3;9;30;26.891235947546765;75.88214381699856;6948.73844691113;7429.546729289779
730;JAI;3;9;30;26.90838481907813;75.87604555671584;6341.91921758369;9329.335256958775
731;JAI;3;9;30;26.922348039284657;75.87407414312233;6145.334330754898;10876.373435245008
732;JAI;3;9;30;26.937819616229035;75.87009303951842;5749.13709207146;12590.449249983392
733;JAI;3;9;30;26.955155687141342;75.8651391282953;5256.3652019236715;14511.08426363594
734;JAI;3;9;30;26.96865338254403;75.86443724012061;5186.056304197397;16006.610099039299
735;JAI;3;9;30;26.98228062846888;75.86396862040769;5138.914866824503;17516.500033685097
736;JAI;3;9;30;26.99663630054704;75.86343618992663;5085.418218810625;19107.0977542271
737;JAI;3;9;30;27.011201762755647;75.86345;5086.137590472021;20720.962338036177
738;JAI;3;9;30;27.02649970101704;75.86344881849749;5085.336197101489;22415.98521299085
739;JAI;3;9;30;27.04194872583751;75.86341640847316;5081.429623816703;24127.747343199026
740;JAI;3;9;30;27.05744146004137;75.86333303978358;5072.4666060222235;25844.350474467
741;JAI;3;9;30;27.0728799090798;75.8632815964007;5066.674988026368;27554.94004712974
742;JAI;3;9;30;27.088165799145607;75.86381214211778;5118.612308505156;29248.649251204413
743;JAI;3;9;30;27.103344512222748;75.86381;5117.716269897832;30930.461844601617
744;JAI;3;9;31;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
745;JAI;3;9;31;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
746;JAI;3;9;31;26.82603179569526;75.83166282559277;1934.54562206565;203.11260919397398
747;JAI;3;9;31;26.82751320835203;75.84686857587296;3446.0614283748814;367.5764309000885
748;JAI;3;9;31;26.830476724287983;75.86155164028251;4905.516720547646;696.4190915725868
749;JAI;3;9;31;26.83898686746186;75.87065301368655;5809.789121053527;1639.7332677459008
750;JAI;3;9;31;26.852340325070237;75.87368080522148;6110.022673956444;3119.4482961600875
751;JAI;3;9;31;26.86909360373134;75.87203899573356;5945.977925093977;4975.645972778671
752;JAI;3;9;31;26.88659805123991;75.8687981438339;5623.071266456538;6915.004088506179
753;JAI;3;9;31;26.90230459091686;75.86441777120501;5187.146643538304;8655.113957387908
754;JAI;3;9;31;26.91587735951098;75.86273975083752;5019.852488803859;10158.919400591813
755;JAI;3;9;31;26.92994743230309;75.85993588767407;4740.762126652013;11717.78625918252
756;JAI;3;9;31;26.945570506733233;75.85505113856111;4255.041810658105;13448.661702499752
757;JAI;3;9;31;26.9620822444037;75.85061729412645;3814.194871153021;15278.033880966896
758;JAI;3;9;31;26.97570248081123;75.84736371061798;3490.733696395931;16787.07283563961
759;JAI;3;9;31;26.988990789118922;75.8450074289793;3256.4297448964826;18259.36488111099
760;JAI;3;9;31;27.00251696769444;75.84435015800159;3190.8062985904967;19758.058997732307
761;JAI;3;9;31;27.01633625788454;75.84464432007859;3219.611578107739;21289.254179156844
762;JAI;3;9;31;27.03104394178542;75.84501499072398;3255.9761961231493;22918.886073111127
763;JAI;3;9;31;27.04592171978135;75.84549963717951;3303.6345160111873;24567.367577906036
764;JAI;3;9;31;27.06086975045748;75.84597230001407;3350.0893783353677;26223.63299358731
765;JAI;3;9;31;27.07579379007798;75.84641106013525;3393.169842769156;27877.23944543468
766;JAI;3;9;31;27.090651971555353;75.84687509700655;3438.7477233432205;29523.54959211368
767;JAI;3;9;31;27.105303666503463;75.84733420910575;3483.831544417945;31146.980902462787
768;JAI;3;9;32;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
769;JAI;3;9;32;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
770;JAI;3;9;32;26.826116105875503;75.8316274325221;1931.0258678313278;212.4537023298738
771;JAI;3;9;32;26.82792334343278;75.84655916501694;3415.2918737990294;413.0113466205568
772;JAI;3;9;32;26.8341233514487;75.85808145206192;4560.422586876981;1100.3387519445148
773;JAI;3;9;32;26.8452573550735;75.86388371795451;5136.666309562013;2334.216180453272
774;JAI;3;9;32;26.860906920652553;75.86370417241875;5118.11786126249;4068.1924177086626
775;JAI;3;9;32;26.87846555679162;75.86053842000753;4802.775075804819;6013.578729918402
776;JAI;3;9;32;26.89533239816328;75.85676269363212;4426.957676953401;7882.3001785649585
777;JAI;3;9;32;26.908989343425606;75.85371237352197;4123.42374139618;9395.397293299511
778;JAI;3;9;32;26.92290510923992;75.85025935456972;3779.9567154129163;10937.167199382897
779;JAI;3;9;32;26.936466170501838;75.84780813146631;3536.0734125810786;12439.672423452577
780;JAI;3;9;32;26.950071105774327;75.84631697246904;3387.5801929007225;13947.068874771612
781;JAI;3;9;32;26.96550086201111;75.84345001085703;3102.473229375207;15656.624305206791
782;JAI;3;9;32;26.977286915236913;75.84352607254195;3109.7028766292306;16962.529748439956
783;JAI;3;9;32;26.98946989651732;75.8436535944633;3122.028259909873;18312.41638564186
784;JAI;3;9;32;27.00269553110424;75.84377062053508;3133.2804540371203;19777.829548024565
785;JAI;3;9;32;27.01646198419191;75.84418383299376;3173.9088237059887;21303.17317451382
786;JAI;3;9;32;27.03113378167817;75.8446505529236;3219.811120919492;22928.831124179425
787;JAI;3;9;32;27.04598938015717;75.8451945132613;3273.3596119210883;24574.856511248094
788;JAI;3;9;32;27.06092279305463;75.84570369420356;3323.441529763545;26229.503109013054
789;JAI;3;9;32;27.075837433284374;75.84615837847238;3368.105253579587;27882.068432647015
790;JAI;3;9;32;27.090689870553327;75.84661691015037;3413.140581056587;29527.74187942915
791;JAI;3;9;32;27.10533443220882;75.84707548046283;3458.1741797367968;31150.382710304228
792;JAI;3;9;33;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
793;JAI;3;9;33;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
794;JAI;3;9;33;26.82623184216617;75.83157884689813;1926.194154947596;225.27663310894388
795;JAI;3;9;33;26.82918810357153;75.84560501470018;3320.4071980558056;553.1224145831916
796;JAI;3;9;33;26.83857377919377;75.85384635446162;4139.291685731805;1593.3043988840504
797;JAI;3;9;33;26.85141336910731;75.85723800200601;4475.904046767395;3016.0556081955824
798;JAI;3;9;33;26.870404535870033;75.85264327680204;4018.58696042949;5120.137447804355
799;JAI;3;9;33;26.88963408378676;75.8468332200743;3440.669496499649;7250.615218958002
800;JAI;3;9;33;26.90518380284554;75.84318799920891;3078.0902566152113;8973.442291343266
801;JAI;3;9;33;26.91603598404718;75.8424274246649;3002.249986761017;10175.853957501275
802;JAI;3;9;33;26.927611763377232;75.84190093103518;2949.6540885339787;11458.446713125475
803;JAI;3;9;33;26.939652198079077;75.8418807012567;2947.3330589608313;12792.535496120861
804;JAI;3;9;33;26.95228539462375;75.84201977416058;2960.8153906550233;14192.30643990745
805;JAI;3;9;33;26.96604488656292;75.84230943928212;2989.216758995165;15716.875309095161
806;JAI;3;9;33;26.97769192356152;75.84254510713093;3012.306636640285;17007.38135890397
807;JAI;3;9;33;26.989723687763032;75.8429364455538;3050.83399185084;18340.519239667577
808;JAI;3;9;33;27.00308170669688;75.8425172661953;3008.8710532320406;19820.58782710194
809;JAI;3;9;33;27.016913910243172;75.84252860176755;3009.6300752278376;21353.206684375677
810;JAI;3;9;33;27.03158650483959;75.84281406995271;3037.568148878543;22978.948021001528
811;JAI;3;9;33;27.04645551957263;75.84309239243859;3064.7846569169355;24626.452744811646
812;JAI;3;9;33;27.061333231633984;75.84362524795118;3117.2438488897806;26274.92740685807
813;JAI;3;9;33;27.07624983211309;75.84377070739036;3131.2627616884997;27927.701558364908
814;JAI;3;9;33;27.09101722591804;75.84438680231155;3191.957728982582;29563.955230025847
815;JAI;3;9;33;27.10557603898447;75.84504365338651;3256.684299341254;31177.099328617776
816;JAI;3;9;34;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
817;JAI;3;9;34;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
818;JAI;3;9;34;26.82659903263893;75.83142470183151;1910.8648972964934;265.95928680294594
819;JAI;3;9;34;26.83193996084497;75.84352898035289;3113.9649852155035;857.977674297276
820;JAI;3;9;34;26.844178968735648;75.84851236722761;3608.9358747962783;2214.2008796625105
821;JAI;3;9;34;26.85918095106483;75.84885252026206;3642.2643277331654;3876.441508540382
822;JAI;3;9;34;26.87769407968416;75.84415389484928;3174.8069871424123;5927.584007901866
823;JAI;3;9;34;26.89395377669127;75.84153240870211;2913.9144785585445;7729.107880219014
824;JAI;3;9;34;26.90857870922827;75.83851000472715;2613.309238271984;9349.495713325952
825;JAI;3;9;34;26.91846627912401;75.83853539197551;2615.6038685121994;10445.046455425092
826;JAI;3;9;34;26.93038701401731;75.83697243627276;2460.103257816651;11765.841684722036
827;JAI;3;9;34;26.942043548476448;75.83743172451575;2505.4613377630403;13057.403493061747
828;JAI;3;9;34;26.95451653071837;75.8376898809516;2530.8203784786724;14439.42447402972
829;JAI;3;9;34;26.968502230149088;75.83715750958568;2477.6539641885706;15989.040062702852
830;JAI;3;9;34;26.98147212559964;75.83338912879479;2103.278601551275;17426.046409126713
831;JAI;3;9;34;26.99368639007595;75.8317388660847;1939.24626457938;18779.36993761193
832;JAI;3;9;34;27.00777264079019;75.82729257899247;1497.7184536052187;20340.077119168876
833;JAI;3;9;34;27.02266505498776;75.82146437158843;919.1568038114405;21990.112550103997
834;JAI;3;9;34;27.036694339819988;75.82209400798341;981.5180308952056;23544.572678170953
835;JAI;3;9;34;27.05090722123697;75.82301682179465;1072.948560341861;25119.37819322561
836;JAI;3;9;34;27.065229881428515;75.8238927530791;1159.7044009195824;26706.347511947257
837;JAI;3;9;34;27.079547927548052;75.82467567959856;1237.213631067847;28292.805274540664
838;JAI;3;9;34;27.09458674207795;75.82006947983271;780.2401291757358;29959.080845134147
839;JAI;3;9;34;27.109247565014854;75.81416742493691;194.89158018613904;31583.48856921124
840;JAI;1;9;35;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
841;JAI;1;9;35;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
842;JAI;1;9;35;26.8257579534487;75.83305281294173;2072.72531518183;172.7926149143804
843;JAI;1;9;35;26.827072841592177;75.8507621376713;3833.1191775127695;318.89506872114174
844;JAI;1;9;35;26.828457559775252;75.86732076980691;5479.084310227498;472.93007667516883
845;JAI;1;9;35;26.82975025662644;75.88194001246437;6932.232251867034;616.8763213603179
846;JAI;1;9;35;26.830793758913067;75.89462232466589;8192.828826130197;733.2524651166419
847;JAI;1;9;35;26.831700536371326;75.90673610743629;9396.900559903062;834.5630853384965
848;JAI;1;9;35;26.832890118426427;75.92018059815459;10733.200751318993;967.4352820630257
849;JAI;1;9;35;26.83395194733552;75.93463469049702;12169.841229860549;1086.3901563419247
850;JAI;1;9;35;26.83095759075325;75.95181495803925;13877.929098591567;756.3756521389107
851;JAI;1;9;35;26.830893998492822;75.9686879196113;15555.15863424095;751.2851476133688
852;JAI;1;9;35;26.83567505089157;75.98524932869941;17200.6892048795;1283.1645930232182
853;JAI;1;9;35;26.836237945589854;76.00408036361823;19072.37639741141;1348.2231931572514
854;JAI;1;9;35;26.834565983074068;76.02398706906806;21051.377380717786;1166.1139895885615
855;JAI;1;9;35;26.83305468066491;76.04391265689216;23032.28089789505;1002.1198085273097
856;JAI;1;9;35;26.831555793369578;76.06369723515449;24999.21756434731;839.7844465880402
857;JAI;1;9;35;26.83020947889445;76.08194578932003;26813.48365797626;694.3355363945026
858;JAI;1;9;35;26.830095002917126;76.09950330575478;28558.791392550087;685.4798342654512
859;JAI;1;9;35;26.82838232489571;76.11754560096679;30352.717306879247;499.9002850403806
860;JAI;1;9;35;26.825778823103754;76.13555090059597;32143.270911669548;215.86316242543927
861;JAI;1;9;35;26.81944484625122;76.15431879783506;34010.829633727335;-481.05216442075977
862;JAI;1;9;35;26.815443338980852;76.1707143397398;35642.01021815279;-919.9214621906423
863;JAI;1;9;35;26.808981265313378;76.1849685778783;37061.21750571313;-1631.8367727775635
864;JAI;1;9;36;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
865;JAI;1;9;36;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
866;JAI;1;9;36;26.825929048079463;75.83302819313822;2070.274814793704;191.7496279957212
867;JAI;1;9;36;26.82740293248735;75.85069436654747;3826.3712154568216;355.4673435693429
868;JAI;1;9;36;26.828927084829477;75.86715560500015;5462.643577349738;524.9466838028039
869;JAI;1;9;36;26.830289191410078;75.881685561986;6906.9061969292;676.5768212043317
870;JAI;1;9;36;26.83212592390646;75.89390495586512;8121.425222816951;880.8112141451983
871;JAI;1;9;36;26.834956302356982;75.90495369937969;9219.461712405211;1195.1735792738364
872;JAI;1;9;36;26.838585102953;75.91726893028817;10443.255355320336;1598.2006722023516
873;JAI;1;9;36;26.842113090824327;75.93080741165005;11788.564028911882;1990.2892018192877
874;JAI;1;9;36;26.84619374340641;75.94518314943059;13216.94017059483;2443.843501602006
875;JAI;1;9;36;26.85022755026943;75.96064726706625;14753.389734423392;2892.4947650458867
876;JAI;1;9;36;26.854678150545357;75.97736812987195;16414.568876636095;3387.675677583321
877;JAI;1;9;36;26.859705186684142;75.99424226105182;18090.758114202858;3946.9662557038328
878;JAI;1;9;36;26.864383642527947;76.01131771955829;19786.86645264707;4467.887680074087
879;JAI;1;9;36;26.868449792596778;76.02871061400188;21514.494540033396;4921.246765284909
880;JAI;1;9;36;26.87240779186293;76.04611629083176;23243.291414406656;5362.86128082633
881;JAI;1;9;36;26.87604216426948;76.06271396130118;24891.752664158288;5768.695797634498
882;JAI;1;9;36;26.879507955472693;76.07902563143635;26511.73079095095;6156.006823239723
883;JAI;1;9;36;26.88247620481812;76.09527422978806;28125.466501829145;6488.383839154315
884;JAI;1;9;36;26.885631249945213;76.11110631462098;29697.686477145107;6841.566539542883
885;JAI;1;9;36;26.889147525746697;76.12630915377053;31207.203182988225;7234.814526219386
886;JAI;1;9;36;26.892455085630232;76.14071944994336;32637.948052694428;7604.913225665388
887;JAI;1;9;36;26.895453684661828;76.15370095542194;33926.756711396716;7940.558696727553
888;JAI;1;9;37;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
889;JAI;1;9;37;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
890;JAI;1;9;37;26.82605484139588;75.83301009200483;2068.4731465181953;205.6873277721593
891;JAI;1;9;37;26.82758639126341;75.85065670053605;3822.620832438614;375.79357914906296
892;JAI;1;9;37;26.82933983253182;75.86701041275985;5448.191053097103;570.6731966043698
893;JAI;1;9;37;26.83178813518889;75.88097785676237;6836.467889057558;842.6225839419499
894;JAI;1;9;37;26.834828705003492;75.89244951239985;7976.56217416401;1180.189036905624
895;JAI;1;9;37;26.837890412873286;75.90334738545964;9059.56172528603;1520.1594734939456
896;JAI;1;9;37;26.841315758046626;75.91587283155371;10304.241384429642;1900.645080826807
897;JAI;1;9;37;26.844833674935927;75.92953155685885;11661.474262600297;2291.613932375909
898;JAI;1;9;37;26.848656644526354;75.9441111275612;13110.108863823529;2716.623404110629
899;JAI;1;9;37;26.85261446655305;75.95965456977439;14654.422328725701;3156.851613223268
900;JAI;1;9;37;26.85681681194582;75.97648115795533;16326.113084490622;3624.5262627837296
901;JAI;1;9;37;26.861022468030118;75.99369002106167;18035.669100744075;4092.843193259417
902;JAI;1;9;37;26.86542831962706;76.01087384235478;19742.57561374304;4583.569342268952
903;JAI;1;9;37;26.869620066680568;76.02820798649644;21464.327772212473;5050.828612894336
904;JAI;1;9;37;26.87361356308197;76.04559737872344;23191.48324675824;5496.366350792383
905;JAI;1;9;37;26.877385859346873;76.06215013414537;24835.435723795945;5917.46729728336
906;JAI;1;9;37;26.88108118342204;76.0783736556302;26446.58472318404;6330.185008999778
907;JAI;1;9;37;26.88474470377768;76.09434025015084;28032.10970809137;6739.527567891646
908;JAI;1;9;37;26.888323989344357;76.11000656139083;29587.720527913483;7139.665857672567
909;JAI;1;9;37;26.89180934185562;76.12523951739047;31100.205433025138;7529.481682154934
910;JAI;1;9;37;26.89511233360806;76.13968449276183;32534.36649301919;7899.07090572106
911;JAI;1;9;37;26.89810474820959;76.15274235550365;33830.73525220598;8234.040821828605
912;JAI;1;9;38;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
913;JAI;1;9;38;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
914;JAI;1;9;38;26.826155712166553;75.83299557712178;2067.028432986038;216.86364922827394
915;JAI;1;9;38;26.82784174929033;75.85060427285408;3817.40065848129;404.08586292651717
916;JAI;1;9;38;26.830280615241428;75.86667947366927;5415.249564843725;674.8984605289581
917;JAI;1;9;38;26.83366523387523;75.88009161101763;6748.261951432875;1050.5590793254457
918;JAI;1;9;38;26.836569055761533;75.89151233619239;7883.286882409144;1372.9626232801663
919;JAI;1;9;38;26.83950761386898;75.90246202941853;8971.432767808908;1699.283626078363
920;JAI;1;9;38;26.84267375169404;75.91517853178036;10235.110235159098;2051.0555624115455
921;JAI;1;9;38;26.846045788883327;75.92896311959545;11604.853344202951;2425.8648945161126
